,interval,time,initial_cost,final_cost,idle_time,tour_length,runtime,total_iterations,last_improvement,operator_performance,initial_tour,final_tour
33,30,0,2210.2809399955413,1815.2863977953937,0,162.35178251176924,465.7110342979431,549,447,"{'two-opt': 0, 'three-opt': 289, 'two-opt-star': 260}","[[0, 44, 32, 34, 40, 45, 21, 20, 47, 22, 7, 3, 27, 30, 0], [0, 28, 33, 26, 29, 42, 9, 10, 11, 12, 13, 41, 23, 46, 24, 39, 0], [0, 36, 37, 1, 48, 2, 14, 18, 6, 0], [0, 35, 38, 15, 19, 16, 25, 0], [0, 5, 4, 43, 8, 17, 31, 0]]","[[0, 28, 33, 29, 17, 8, 15, 19, 25, 16, 24, 40, 23, 39, 0], [0, 36, 37, 1, 48, 2, 14, 9, 13, 12, 10, 11, 30, 41, 45, 46, 0], [0, 35, 38, 18, 31, 42, 26, 47, 21, 20, 22, 7, 27, 3, 4, 0], [0, 43, 6, 5, 44, 32, 34, 0]]"
34,30,30,2224.920983876402,2224.920983876402,0,176.27679118863665,228.38534379005432,357,0,"{'two-opt': 0, 'three-opt': 73, 'two-opt-star': 284}","[[0, 28, 33, 29, 17, 8, 15, 19, 25, 16, 24, 40, 23, 39, 0], [0, 36, 37, 1, 48, 2, 14, 9, 13, 12, 10, 11, 30, 41, 45, 46, 0], [0, 35, 38, 18, 31, 42, 26, 47, 21, 20, 22, 7, 27, 3, 4, 0], [0, 43, 6, 5, 44, 32, 34, 0], [0, 49, 50, 0]]","[[0, 28, 33, 29, 17, 8, 15, 19, 25, 16, 24, 40, 23, 39, 0], [0, 36, 37, 1, 48, 2, 14, 9, 13, 12, 10, 11, 30, 41, 45, 46, 0], [0, 35, 38, 18, 31, 42, 26, 47, 21, 20, 22, 7, 27, 3, 4, 0], [0, 43, 6, 5, 44, 32, 34, 0], [0, 49, 50, 0]]"
35,30,60,2258.4812878642797,2253.0859198812905,0,168.21869436196994,207.09944224357605,419,368,"{'two-opt': 0, 'three-opt': 165, 'two-opt-star': 254}","[[0, 28, 33, 29, 17, 8, 15, 19, 25, 16, 24, 40, 23, 39, 0], [0, 36, 37, 1, 48, 2, 14, 9, 13, 12, 10, 11, 30, 41, 45, 46, 0], [0, 35, 38, 18, 31, 42, 26, 47, 21, 20, 22, 7, 27, 3, 4, 0], [0, 43, 6, 5, 44, 32, 34, 0], [0, 49, 50, 54, 51, 53, 52, 0]]","[[0, 28, 33, 29, 17, 8, 15, 19, 16, 52, 51, 0], [0, 36, 37, 1, 48, 2, 14, 11, 9, 13, 12, 10, 53, 25, 0], [0, 35, 38, 18, 31, 42, 26, 47, 21, 20, 22, 7, 3, 27, 30, 54, 4, 0], [0, 43, 6, 5, 44, 32, 34, 0], [0, 49, 50, 40, 23, 46, 41, 45, 24, 39, 0]]"
36,30,90,3069.5301059323333,2271.9787810182343,11.712436983462801,190.0241426184815,1627.310735464096,602,581,"{'two-opt': 0, 'three-opt': 330, 'two-opt-star': 272}","[[0, 28, 33, 29, 17, 8, 15, 19, 16, 52, 51, 0], [0, 36, 37, 1, 48, 2, 14, 11, 9, 13, 12, 10, 53, 25, 0], [0, 35, 38, 18, 31, 42, 26, 47, 21, 20, 22, 7, 3, 27, 30, 54, 4, 0], [0, 43, 6, 5, 44, 32, 34, 0], [0, 49, 50, 40, 23, 46, 41, 45, 24, 39, 0], [0, 57, 0], [0, 55, 56, 0]]","[[0, 33, 15, 56, 0], [0, 36, 37, 1, 28, 26, 7, 3, 29, 42, 48, 2, 14, 18, 17, 8, 6, 25, 19, 16, 5, 0], [0, 35, 31, 38, 57, 4, 51, 30, 11, 27, 9, 12, 10, 13, 53, 0], [0, 43, 24, 44, 32, 40, 39, 52, 0], [0, 49, 50, 55, 34, 46, 45, 41, 23, 21, 47, 22, 20, 54, 0]]"
37,30,120,3561.3386861185445,3558.6608992726415,11.712436983462801,260.75714763240165,6874.600234746933,424,271,"{'two-opt': 0, 'three-opt': 121, 'two-opt-star': 303}","[[0, 36, 37, 1, 28, 26, 7, 3, 29, 42, 48, 2, 14, 18, 17, 8, 6, 25, 19, 16, 5, 0], [0, 35, 31, 38, 57, 4, 51, 30, 11, 27, 9, 12, 10, 13, 53, 0], [0, 43, 24, 44, 32, 40, 39, 52, 0], [0, 49, 50, 55, 34, 46, 45, 41, 23, 21, 47, 22, 20, 54, 0], [0, 63, 66, 64, 71, 0], [0, 58, 75, 76, 70, 72, 0], [0, 33, 15, 56, 61, 74, 0], [0, 68, 62, 65, 67, 69, 73, 59, 60, 0]]","[[0, 36, 37, 1, 28, 26, 7, 3, 29, 42, 48, 2, 14, 73, 18, 17, 8, 6, 16, 5, 0], [0, 35, 31, 38, 57, 4, 61, 27, 9, 11, 30, 51, 0], [0, 43, 24, 44, 32, 40, 39, 60, 52, 0], [0, 49, 50, 55, 34, 46, 45, 41, 23, 21, 47, 22, 54, 0], [0, 63, 66, 64, 71, 0], [0, 58, 76, 75, 20, 70, 13, 12, 10, 53, 72, 74, 0], [0, 33, 15, 56, 0], [0, 68, 62, 65, 69, 67, 19, 25, 59, 0]]"
38,30,150,3564.71674922345,3559.9989473589826,11.712436983462801,256.9825626418969,387.9479253292084,522,471,"{'two-opt': 0, 'three-opt': 170, 'two-opt-star': 352}","[[0, 36, 37, 1, 28, 26, 7, 3, 29, 42, 48, 2, 14, 73, 18, 17, 8, 6, 16, 5, 0], [0, 35, 31, 38, 57, 4, 61, 27, 9, 11, 30, 51, 0], [0, 43, 24, 44, 32, 40, 39, 60, 52, 0], [0, 49, 50, 55, 34, 46, 45, 41, 23, 21, 47, 22, 54, 0], [0, 63, 66, 64, 71, 0], [0, 58, 76, 75, 20, 70, 13, 12, 10, 53, 72, 74, 0], [0, 68, 62, 65, 69, 67, 19, 25, 59, 0], [0, 33, 15, 56, 77, 0]]","[[0, 36, 37, 1, 28, 26, 7, 3, 29, 42, 48, 2, 14, 73, 18, 17, 8, 6, 5, 0], [0, 35, 31, 38, 57, 4, 61, 51, 0], [0, 43, 24, 44, 32, 40, 39, 0], [0, 49, 50, 55, 34, 46, 45, 41, 23, 21, 47, 22, 54, 0], [0, 63, 66, 64, 71, 60, 0], [0, 58, 76, 75, 20, 77, 70, 27, 12, 10, 11, 30, 9, 13, 53, 0], [0, 68, 62, 65, 69, 67, 19, 16, 25, 59, 52, 72, 74, 0], [0, 33, 15, 56, 0]]"
39,30,180,3577.926226135337,3576.97965856006,11.712436983462801,261.1058611716169,288.65789103507996,369,318,"{'two-opt': 0, 'three-opt': 116, 'two-opt-star': 253}","[[0, 36, 37, 1, 28, 26, 7, 3, 29, 42, 48, 2, 14, 73, 18, 17, 8, 6, 5, 0], [0, 43, 24, 44, 32, 40, 39, 0], [0, 49, 50, 55, 34, 46, 45, 41, 23, 21, 47, 22, 54, 0], [0, 63, 66, 64, 71, 60, 0], [0, 58, 76, 75, 20, 77, 70, 27, 12, 10, 11, 30, 9, 13, 53, 0], [0, 68, 62, 65, 69, 67, 19, 16, 25, 59, 52, 72, 74, 0], [0, 33, 15, 56, 0], [0, 35, 31, 38, 57, 4, 61, 51, 78, 79, 0]]","[[0, 36, 37, 1, 28, 26, 7, 3, 29, 42, 48, 2, 14, 73, 18, 17, 8, 6, 5, 0], [0, 43, 24, 44, 32, 40, 39, 0], [0, 49, 50, 55, 34, 46, 45, 41, 23, 21, 47, 22, 54, 0], [0, 63, 66, 64, 71, 79, 78, 60, 0], [0, 58, 76, 75, 20, 77, 70, 27, 12, 11, 10, 30, 9, 13, 53, 0], [0, 68, 62, 65, 69, 67, 19, 16, 25, 59, 52, 72, 74, 0], [0, 33, 15, 56, 0], [0, 35, 31, 38, 57, 4, 61, 51, 0]]"
40,30,210,3603.1172488342936,3588.3445204503723,11.712436983462801,267.49489871997025,2112.6706988811493,515,496,"{'two-opt': 0, 'three-opt': 113, 'two-opt-star': 402}","[[0, 36, 37, 1, 28, 26, 7, 3, 29, 42, 48, 2, 14, 73, 18, 17, 8, 6, 5, 0], [0, 49, 50, 55, 34, 46, 45, 41, 23, 21, 47, 22, 54, 0], [0, 63, 66, 64, 71, 79, 78, 60, 0], [0, 58, 76, 75, 20, 77, 70, 27, 12, 11, 10, 30, 9, 13, 53, 0], [0, 68, 62, 65, 69, 67, 19, 16, 25, 59, 52, 72, 74, 0], [0, 35, 31, 38, 57, 4, 61, 51, 0], [0, 33, 15, 56, 81, 80, 0], [0, 43, 24, 44, 32, 40, 39, 82, 0]]","[[0, 36, 37, 1, 28, 26, 7, 3, 29, 42, 48, 2, 14, 73, 18, 17, 8, 6, 4, 5, 0], [0, 49, 50, 55, 34, 46, 45, 80, 81, 54, 60, 52, 0], [0, 63, 66, 64, 71, 79, 0], [0, 58, 76, 75, 47, 20, 77, 70, 27, 11, 12, 13, 9, 53, 72, 74, 0], [0, 68, 62, 65, 69, 67, 19, 16, 82, 78, 59, 0], [0, 35, 31, 38, 57, 25, 61, 0], [0, 33, 15, 56, 0], [0, 43, 24, 44, 32, 40, 41, 23, 21, 22, 10, 30, 51, 39, 0]]"
41,30,240,3634.9736508528617,3627.0390272787845,12.402709458991843,292.34294194034965,5672.750157117844,500,398,"{'two-opt': 0, 'three-opt': 103, 'two-opt-star': 397}","[[0, 36, 37, 1, 28, 26, 7, 3, 29, 42, 48, 2, 14, 73, 18, 17, 8, 6, 4, 5, 0], [0, 49, 50, 55, 34, 46, 45, 80, 81, 54, 60, 52, 0], [0, 58, 76, 75, 47, 20, 77, 70, 27, 11, 12, 13, 9, 53, 72, 74, 0], [0, 68, 62, 65, 69, 67, 19, 16, 82, 78, 59, 0], [0, 33, 15, 56, 0], [0, 43, 24, 44, 32, 40, 41, 23, 21, 22, 10, 30, 51, 39, 0], [0, 35, 31, 38, 57, 25, 61, 83, 85, 89, 88, 0], [0, 63, 66, 64, 71, 79, 84, 87, 86, 0]]","[[0, 36, 37, 1, 28, 26, 7, 3, 29, 42, 48, 2, 14, 73, 18, 6, 59, 0], [0, 49, 50, 55, 34, 46, 45, 80, 81, 54, 39, 8, 17, 4, 5, 0], [0, 58, 76, 75, 47, 20, 77, 70, 83, 27, 11, 12, 13, 9, 53, 72, 74, 0], [0, 68, 62, 65, 69, 67, 19, 16, 82, 0], [0, 33, 15, 56, 0], [0, 43, 10, 52, 24, 44, 32, 40, 41, 23, 21, 22, 30, 51, 0], [0, 35, 31, 38, 57, 25, 61, 60, 85, 89, 88, 0], [0, 63, 66, 64, 71, 79, 84, 87, 86, 78, 0]]"
42,30,270,3694.2013689236587,3686.231362862963,82.36504792629273,323.872902740479,6805.198874235153,462,411,"{'two-opt': 0, 'three-opt': 154, 'two-opt-star': 308}","[[0, 36, 37, 1, 28, 26, 7, 3, 29, 42, 48, 2, 14, 73, 18, 6, 59, 0], [0, 49, 50, 55, 34, 46, 45, 80, 81, 54, 39, 8, 17, 4, 5, 0], [0, 58, 76, 75, 47, 20, 77, 70, 83, 27, 11, 12, 13, 9, 53, 72, 74, 0], [0, 43, 10, 52, 24, 44, 32, 40, 41, 23, 21, 22, 30, 51, 0], [0, 35, 31, 38, 57, 25, 61, 60, 85, 89, 88, 0], [0, 63, 66, 64, 71, 79, 84, 87, 86, 78, 0], [0, 33, 15, 56, 91, 92, 95, 96, 98, 93, 0], [0, 68, 62, 65, 69, 67, 19, 16, 82, 94, 97, 90, 0]]","[[0, 36, 37, 1, 28, 26, 7, 91, 92, 95, 3, 53, 59, 0], [0, 49, 50, 55, 34, 46, 45, 80, 81, 54, 88, 39, 0], [0, 58, 76, 75, 47, 20, 77, 70, 96, 98, 2, 17, 0], [0, 43, 10, 52, 24, 44, 32, 40, 41, 23, 21, 22, 30, 51, 0], [0, 35, 31, 38, 57, 25, 61, 60, 85, 89, 0], [0, 63, 66, 64, 71, 79, 84, 82, 86, 87, 78, 0], [0, 33, 15, 56, 72, 6, 73, 18, 14, 48, 42, 29, 90, 83, 27, 9, 13, 12, 11, 0], [0, 68, 62, 65, 69, 67, 19, 94, 16, 97, 5, 4, 8, 93, 74, 0]]"
43,30,300,3712.1136300968883,3698.7923943665355,12.866882262477823,337.7884008468267,4337.750334739685,528,477,"{'two-opt': 0, 'three-opt': 121, 'two-opt-star': 407}","[[0, 36, 37, 1, 28, 26, 7, 91, 92, 95, 3, 53, 59, 0], [0, 49, 50, 55, 34, 46, 45, 80, 81, 54, 88, 39, 0], [0, 43, 10, 52, 24, 44, 32, 40, 41, 23, 21, 22, 30, 51, 0], [0, 63, 66, 64, 71, 79, 84, 82, 86, 87, 78, 0], [0, 33, 15, 56, 72, 6, 73, 18, 14, 48, 42, 29, 90, 83, 27, 9, 13, 12, 11, 0], [0, 68, 62, 65, 69, 67, 19, 94, 16, 97, 5, 4, 8, 93, 74, 0], [0, 58, 76, 75, 47, 20, 77, 70, 96, 98, 2, 17, 99, 0], [0, 35, 31, 38, 57, 25, 61, 60, 85, 89, 100, 101, 0]]","[[0, 36, 37, 1, 28, 26, 53, 7, 91, 92, 95, 83, 27, 25, 59, 0], [0, 49, 50, 55, 34, 46, 45, 80, 81, 54, 39, 88, 0], [0, 43, 10, 52, 44, 32, 40, 41, 23, 21, 22, 30, 51, 0], [0, 63, 66, 64, 71, 79, 84, 82, 87, 86, 100, 0], [0, 33, 15, 56, 12, 11, 72, 73, 18, 14, 48, 42, 29, 96, 90, 13, 74, 6, 5, 0], [0, 68, 62, 65, 69, 67, 19, 94, 16, 78, 97, 101, 0], [0, 58, 76, 75, 47, 20, 77, 70, 3, 99, 98, 2, 17, 8, 93, 4, 0], [0, 35, 31, 38, 57, 61, 9, 60, 85, 24, 89, 0]]"
44,30,330,3708.5295911883914,3707.293427335118,12.866882262477823,345.63376811603393,159.42638063430786,421,233,"{'two-opt': 0, 'three-opt': 99, 'two-opt-star': 322}","[[0, 36, 37, 1, 28, 26, 53, 7, 91, 92, 95, 83, 27, 25, 59, 0], [0, 49, 50, 55, 34, 46, 45, 80, 81, 54, 39, 88, 0], [0, 43, 10, 52, 44, 32, 40, 41, 23, 21, 22, 30, 51, 0], [0, 63, 66, 64, 71, 79, 84, 82, 87, 86, 100, 0], [0, 33, 15, 56, 12, 11, 72, 73, 18, 14, 48, 42, 29, 96, 90, 13, 74, 6, 5, 0], [0, 68, 62, 65, 69, 67, 19, 94, 16, 78, 97, 101, 0], [0, 58, 76, 75, 47, 20, 77, 70, 3, 99, 98, 2, 17, 8, 93, 4, 0], [0, 35, 31, 38, 57, 61, 9, 60, 85, 24, 89, 102, 103, 0]]","[[0, 36, 37, 1, 28, 26, 53, 7, 91, 92, 95, 83, 30, 51, 97, 0], [0, 49, 50, 55, 34, 46, 45, 80, 81, 54, 88, 39, 0], [0, 43, 10, 52, 44, 32, 40, 41, 23, 21, 22, 27, 103, 4, 6, 25, 0], [0, 63, 66, 64, 71, 79, 84, 82, 87, 86, 100, 0], [0, 33, 15, 56, 12, 11, 72, 73, 18, 14, 48, 42, 29, 96, 90, 13, 74, 5, 0], [0, 68, 62, 65, 69, 67, 19, 94, 16, 78, 101, 0], [0, 58, 76, 75, 47, 20, 77, 70, 3, 99, 98, 2, 102, 17, 8, 93, 0], [0, 35, 31, 38, 57, 61, 9, 60, 85, 24, 89, 59, 0]]"
45,30,360,4114.317176148224,3722.2825637513824,12.866882262477823,383.96788311476405,342.62198758125305,481,247,"{'two-opt': 0, 'three-opt': 3, 'two-opt-star': 478}","[[0, 36, 37, 1, 28, 26, 53, 7, 91, 92, 95, 83, 30, 51, 97, 0], [0, 49, 50, 55, 34, 46, 45, 80, 81, 54, 88, 39, 0], [0, 43, 10, 52, 44, 32, 40, 41, 23, 21, 22, 27, 103, 4, 6, 25, 0], [0, 63, 66, 64, 71, 79, 84, 82, 87, 86, 100, 0], [0, 33, 15, 56, 12, 11, 72, 73, 18, 14, 48, 42, 29, 96, 90, 13, 74, 5, 0], [0, 68, 62, 65, 69, 67, 19, 94, 16, 78, 101, 0], [0, 58, 76, 75, 47, 20, 77, 70, 3, 99, 98, 2, 102, 17, 8, 93, 0], [0, 35, 31, 38, 57, 61, 9, 60, 85, 24, 89, 59, 0], [0, 104, 0]]","[[0, 36, 37, 1, 28, 26, 53, 7, 91, 92, 95, 30, 51, 25, 97, 0], [0, 49, 50, 55, 34, 46, 45, 80, 81, 54, 88, 39, 0], [0, 43, 10, 52, 44, 32, 40, 41, 23, 21, 22, 104, 27, 13, 0], [0, 63, 66, 64, 71, 82, 87, 84, 59, 86, 100, 103, 8, 6, 0], [0, 33, 15, 56, 12, 11, 72, 73, 18, 14, 48, 42, 29, 96, 5, 101, 79, 0], [0, 68, 62, 65, 69, 67, 19, 94, 16, 78, 83, 102, 0], [0, 58, 76, 75, 47, 20, 77, 70, 3, 99, 98, 0], [0, 35, 31, 38, 57, 61, 9, 60, 85, 24, 90, 89, 74, 93, 2, 17, 4, 0]]"
46,30,390,3725.067336855224,3711.9219324611945,12.866882262477823,341.6625429976657,7470.599052667618,545,515,"{'two-opt': 0, 'three-opt': 56, 'two-opt-star': 489}","[[0, 36, 37, 1, 28, 26, 53, 7, 91, 92, 95, 30, 51, 25, 97, 0], [0, 43, 10, 52, 44, 32, 40, 41, 23, 21, 22, 104, 27, 13, 0], [0, 63, 66, 64, 71, 82, 87, 84, 59, 86, 100, 103, 8, 6, 0], [0, 33, 15, 56, 12, 11, 72, 73, 18, 14, 48, 42, 29, 96, 5, 101, 79, 0], [0, 68, 62, 65, 69, 67, 19, 94, 16, 78, 83, 102, 0], [0, 58, 76, 75, 47, 20, 77, 70, 3, 99, 98, 0], [0, 35, 31, 38, 57, 61, 9, 60, 85, 24, 90, 89, 74, 93, 2, 17, 4, 0], [0, 49, 50, 55, 34, 46, 45, 80, 81, 54, 88, 39, 105, 0]]","[[0, 36, 37, 1, 28, 26, 53, 7, 91, 92, 95, 27, 8, 93, 17, 6, 5, 0], [0, 43, 10, 52, 44, 32, 40, 41, 23, 21, 22, 104, 30, 0], [0, 63, 66, 64, 71, 82, 87, 84, 86, 78, 101, 79, 0], [0, 33, 15, 56, 12, 11, 72, 73, 18, 14, 48, 42, 29, 96, 102, 98, 2, 0], [0, 68, 62, 65, 69, 67, 19, 94, 16, 100, 59, 39, 0], [0, 58, 47, 76, 75, 20, 77, 70, 3, 99, 51, 0], [0, 35, 31, 38, 57, 61, 9, 60, 85, 24, 89, 90, 103, 74, 4, 25, 0], [0, 49, 50, 55, 34, 46, 45, 80, 81, 13, 83, 54, 88, 105, 97, 0]]"
47,30,420,3727.3579806664047,3725.7655961366686,12.866882262477823,365.3793756570577,71.28490233421326,414,337,"{'two-opt': 0, 'three-opt': 22, 'two-opt-star': 392}","[[0, 36, 37, 1, 28, 26, 53, 7, 91, 92, 95, 27, 8, 93, 17, 6, 5, 0], [0, 43, 10, 52, 44, 32, 40, 41, 23, 21, 22, 104, 30, 0], [0, 63, 66, 64, 71, 82, 87, 84, 86, 78, 101, 79, 0], [0, 33, 15, 56, 12, 11, 72, 73, 18, 14, 48, 42, 29, 96, 102, 98, 2, 0], [0, 68, 62, 65, 69, 67, 19, 94, 16, 100, 59, 39, 0], [0, 35, 31, 38, 57, 61, 9, 60, 85, 24, 89, 90, 103, 74, 4, 25, 0], [0, 49, 50, 55, 34, 46, 45, 80, 81, 13, 83, 54, 88, 105, 97, 0], [0, 58, 47, 76, 75, 20, 77, 70, 3, 99, 51, 106, 107, 0]]","[[0, 36, 37, 1, 28, 26, 53, 7, 91, 92, 95, 27, 17, 8, 6, 59, 0], [0, 43, 10, 52, 44, 32, 40, 41, 23, 21, 22, 104, 30, 0], [0, 63, 66, 64, 71, 82, 86, 87, 84, 78, 101, 0], [0, 33, 15, 56, 12, 11, 72, 73, 18, 14, 48, 42, 29, 96, 102, 98, 2, 0], [0, 68, 62, 65, 69, 67, 19, 94, 16, 100, 79, 39, 0], [0, 35, 31, 38, 57, 61, 9, 60, 85, 24, 89, 90, 103, 74, 93, 4, 5, 0], [0, 49, 50, 55, 34, 46, 45, 80, 81, 13, 83, 54, 88, 105, 97, 0], [0, 58, 47, 76, 75, 20, 77, 70, 3, 99, 51, 25, 106, 107, 0]]"
48,30,450,3725.7655961366686,3725.4815425995844,12.866882262477823,364.98236448731814,28.93738102912903,364,160,"{'two-opt': 0, 'three-opt': 20, 'two-opt-star': 344}","[[0, 36, 37, 1, 28, 26, 53, 7, 91, 92, 95, 27, 17, 8, 6, 59, 0], [0, 43, 10, 52, 44, 32, 40, 41, 23, 21, 22, 104, 30, 0], [0, 63, 66, 64, 71, 82, 86, 87, 84, 78, 101, 0], [0, 33, 15, 56, 12, 11, 72, 73, 18, 14, 48, 42, 29, 96, 102, 98, 2, 0], [0, 68, 62, 65, 69, 67, 19, 94, 16, 100, 79, 39, 0], [0, 35, 31, 38, 57, 61, 9, 60, 85, 24, 89, 90, 103, 74, 93, 4, 5, 0], [0, 49, 50, 55, 34, 46, 45, 80, 81, 13, 83, 54, 88, 105, 97, 0], [0, 58, 47, 76, 75, 20, 77, 70, 3, 99, 51, 25, 106, 107, 0]]","[[0, 36, 37, 1, 28, 26, 53, 7, 91, 92, 95, 27, 17, 6, 59, 0], [0, 43, 10, 52, 44, 32, 40, 41, 23, 21, 22, 104, 30, 0], [0, 63, 66, 64, 71, 82, 86, 87, 84, 78, 101, 0], [0, 33, 15, 56, 12, 11, 72, 73, 18, 14, 48, 42, 29, 96, 102, 98, 2, 0], [0, 68, 62, 65, 69, 67, 19, 94, 16, 100, 79, 39, 0], [0, 35, 31, 38, 57, 61, 9, 60, 85, 24, 89, 90, 103, 74, 8, 93, 4, 5, 0], [0, 49, 50, 55, 34, 46, 45, 80, 81, 13, 83, 54, 88, 105, 97, 0], [0, 58, 47, 76, 75, 20, 77, 70, 3, 99, 51, 25, 106, 107, 0]]"
49,30,480,3725.4815425995844,3725.4815425995844,12.866882262477823,364.98236448731814,37.07028079032898,357,0,"{'two-opt': 0, 'three-opt': 10, 'two-opt-star': 347}","[[0, 36, 37, 1, 28, 26, 53, 7, 91, 92, 95, 27, 17, 6, 59, 0], [0, 43, 10, 52, 44, 32, 40, 41, 23, 21, 22, 104, 30, 0], [0, 63, 66, 64, 71, 82, 86, 87, 84, 78, 101, 0], [0, 33, 15, 56, 12, 11, 72, 73, 18, 14, 48, 42, 29, 96, 102, 98, 2, 0], [0, 68, 62, 65, 69, 67, 19, 94, 16, 100, 79, 39, 0], [0, 35, 31, 38, 57, 61, 9, 60, 85, 24, 89, 90, 103, 74, 8, 93, 4, 5, 0], [0, 49, 50, 55, 34, 46, 45, 80, 81, 13, 83, 54, 88, 105, 97, 0], [0, 58, 47, 76, 75, 20, 77, 70, 3, 99, 51, 25, 106, 107, 0]]","[[0, 36, 37, 1, 28, 26, 53, 7, 91, 92, 95, 27, 17, 6, 59, 0], [0, 43, 10, 52, 44, 32, 40, 41, 23, 21, 22, 104, 30, 0], [0, 63, 66, 64, 71, 82, 86, 87, 84, 78, 101, 0], [0, 33, 15, 56, 12, 11, 72, 73, 18, 14, 48, 42, 29, 96, 102, 98, 2, 0], [0, 68, 62, 65, 69, 67, 19, 94, 16, 100, 79, 39, 0], [0, 35, 31, 38, 57, 61, 9, 60, 85, 24, 89, 90, 103, 74, 8, 93, 4, 5, 0], [0, 49, 50, 55, 34, 46, 45, 80, 81, 13, 83, 54, 88, 105, 97, 0], [0, 58, 47, 76, 75, 20, 77, 70, 3, 99, 51, 25, 106, 107, 0]]"
